speaker,L1,word,wav_path,start,end
SV,fr,j'en chie,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SV\sv_fra_list1_FRcorp18.wav,0.86,1.26335
SV,fr,j'en chie,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SV\sv_fra_list1_FRcorp28.wav,1.19,1.61
SV,fr,j'en chie,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SV\sv_fra_list1_FRcorp49.wav,1.03699,1.54
SV,fr,j'en chie,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SV\sv_fra_list1_FRcorp54.wav,1.58376,2.09
SV,fr,j'en chie,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SV\sv_fra_list1_FRcorp72.wav,0.63528,1.22097
SV,fr,juxtaposer,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SV\sv_fra_list1_FRcorp10.wav,0.59,1.24411
SV,fr,juxtaposer,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SV\sv_fra_list1_FRcorp36.wav,1.1,1.76553
SV,fr,juxtaposer,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SV\sv_fra_list1_FRcorp46.wav,1.32,2.00832
SV,fr,juxtaposer,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SV\sv_fra_list1_FRcorp61.wav,1.1,1.76
SV,fr,juxtaposer,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SV\sv_fra_list1_FRcorp70.wav,1.29,1.99
SV,fr,juxtaposer,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SV\sv_fra_list1_FRcorp73.wav,0.8984,1.64044
SV,fr,louche,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SV\sv_fra_list1_FRcorp17.wav,1.04869,1.35
SV,fr,louche,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SV\sv_fra_list1_FRcorp27.wav,1.07,1.39666
SV,fr,louche,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SV\sv_fra_list1_FRcorp40.wav,0.72263,1.00856
SV,fr,louche,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SV\sv_fra_list1_FRcorp62.wav,1.11689,1.43
SV,fr,louche,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SV\sv_fra_list1_FRcorp65.wav,1.08398,1.35
SV,fr,louche,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SV\sv_fra_list1_FRcorp7.wav,1.11,1.41226
SV,fr,pas ceux,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SV\sv_fra_list1_FRcorp11.wav,0.67,1.2
SV,fr,pas ceux,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SV\sv_fra_list1_FRcorp19.wav,0.90774,1.31913
SV,fr,pas ceux,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SV\sv_fra_list1_FRcorp25.wav,0.58,1.03
SV,fr,pas ceux,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SV\sv_fra_list1_FRcorp39.wav,0.93,1.36
SV,fr,pas ceux,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SV\sv_fra_list1_FRcorp56.wav,1.13208,1.53975
SV,fr,pas ceux,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SV\sv_fra_list1_FRcorp74.wav,1.04679,1.4494
SV,fr,pour gabriel,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SV\sv_fra_list1_FRcorp22.wav,0.90989,1.68
SV,fr,pour gabriel,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SV\sv_fra_list1_FRcorp33.wav,0.73,1.49
SV,fr,pour gabriel,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SV\sv_fra_list1_FRcorp48.wav,1.02925,1.89994
SV,fr,pour gabriel,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SV\sv_fra_list1_FRcorp60.wav,0.99194,1.67376
SV,fr,pour gabriel,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SV\sv_fra_list1_FRcorp75.wav,0.92,1.67541
SV,fr,sérieux,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SV\sv_fra_list1_FRcorp2.wav,0.71777,1.10539
SV,fr,sérieux,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SV\sv_fra_list1_FRcorp23.wav,0.79679,1.2
SV,fr,sérieux,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SV\sv_fra_list1_FRcorp31.wav,0.92989,1.39233
SV,fr,sérieux,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SV\sv_fra_list1_FRcorp38.wav,0.7349,1.14
SV,fr,sérieux,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SV\sv_fra_list1_FRcorp51.wav,1.03528,1.48974
SV,fr,sérieux,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SV\sv_fra_list1_FRcorp69.wav,1.07786,1.50978
SV,fr,tsarine,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SV\sv_fra_list1_FRcorp13.wav,1.53264,2.04
SV,fr,tsarine,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SV\sv_fra_list1_FRcorp15.wav,0.78486,1.2856
SV,fr,tsarine,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SV\sv_fra_list1_FRcorp32.wav,0.70271,1.21
SV,fr,tsarine,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SV\sv_fra_list1_FRcorp50.wav,1.04047,1.58003
SV,fr,tsarine,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SV\sv_fra_list1_FRcorp57.wav,1.01771,1.51317
SV,fr,tsarine,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SV\sv_fra_list1_FRcorp78.wav,0.84799,1.33602
SV,fr,tulle,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SV\sv_fra_list1_FRcorp16.wav,1.22,1.48862
SV,fr,tulle,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SV\sv_fra_list1_FRcorp34.wav,1.03252,1.33407
SV,fr,tulle,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SV\sv_fra_list1_FRcorp44.wav,1.14094,1.46003
SV,fr,tulle,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SV\sv_fra_list1_FRcorp53.wav,1.1,1.4559
SV,fr,tulle,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SV\sv_fra_list1_FRcorp77.wav,0.99,1.31893
SV,fr,tulle,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\SV\sv_fra_list1_FRcorp9.wav,0.63,0.94
UR,ru,cache cache,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\UR\ur_rus_list1_FRcorp14.wav,1.23,1.65988
UR,ru,cache cache,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\UR\ur_rus_list1_FRcorp26.wav,1.08,1.51399
UR,ru,cache cache,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\UR\ur_rus_list1_FRcorp3.wav,1.93,2.58
UR,ru,cache cache,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\UR\ur_rus_list1_FRcorp41.wav,1.23,1.7
UR,ru,cache cache,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\UR\ur_rus_list1_FRcorp58.wav,1.28,1.71
UR,ru,cache cache,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\UR\ur_rus_list1_FRcorp67.wav,1.34,1.76183
UR,ru,divan,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\UR\ur_rus_list1_FRcorp20.wav,1.13871,1.5273
UR,ru,divan,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\UR\ur_rus_list1_FRcorp29.wav,1.36,1.72767
UR,ru,divan,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\UR\ur_rus_list1_FRcorp45.wav,1.09296,1.49998
UR,ru,divan,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\UR\ur_rus_list1_FRcorp5.wav,1.33,1.79042
UR,ru,divan,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\UR\ur_rus_list1_FRcorp52.wav,1.05,1.461
UR,ru,divan,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\UR\ur_rus_list1_FRcorp68.wav,1.13498,1.54571
UR,ru,garage,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\UR\ur_rus_list1_FRcorp12.wav,1.12717,1.52412
UR,ru,garage,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\UR\ur_rus_list1_FRcorp35.wav,1.00847,1.44
UR,ru,garage,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\UR\ur_rus_list1_FRcorp47.wav,1.08384,1.50183
UR,ru,garage,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\UR\ur_rus_list1_FRcorp55.wav,1.06,1.48
UR,ru,garage,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\UR\ur_rus_list1_FRcorp66.wav,1.21171,1.66919
UR,ru,garage,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\UR\ur_rus_list1_FRcorp71.wav,1.01224,1.39
UR,ru,hier,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\UR\ur_rus_list1_FRcorp21.wav,1.21843,1.58
UR,ru,hier,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\UR\ur_rus_list1_FRcorp30.wav,1.14494,1.45843
UR,ru,hier,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\UR\ur_rus_list1_FRcorp4.wav,1.2414,1.70343
UR,ru,hier,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\UR\ur_rus_list1_FRcorp43.wav,1.13042,1.46
UR,ru,hier,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\UR\ur_rus_list1_FRcorp63.wav,1.07185,1.36
UR,ru,hier,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\UR\ur_rus_list1_FRcorp76.wav,1.11028,1.43984
UR,ru,j'en chie,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\UR\ur_rus_list1_FRcorp1.wav,1.75618,2.25385
UR,ru,j'en chie,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\UR\ur_rus_list1_FRcorp18.wav,1.59,1.97
UR,ru,j'en chie,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\UR\ur_rus_list1_FRcorp28.wav,1.38,1.78935
UR,ru,j'en chie,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\UR\ur_rus_list1_FRcorp49.wav,1.22,1.60576
UR,ru,j'en chie,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\UR\ur_rus_list1_FRcorp54.wav,1.22,1.59728
UR,ru,j'en chie,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\UR\ur_rus_list1_FRcorp72.wav,1.09,1.48
UR,ru,juxtaposer,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\UR\ur_rus_list1_FRcorp10.wav,1.98,2.64
UR,ru,juxtaposer,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\UR\ur_rus_list1_FRcorp36.wav,1.32395,2.07
UR,ru,juxtaposer,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\UR\ur_rus_list1_FRcorp46.wav,1.88,2.54537
UR,ru,juxtaposer,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\UR\ur_rus_list1_FRcorp61.wav,1.31,1.89086
UR,ru,juxtaposer,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\UR\ur_rus_list1_FRcorp70.wav,1.45202,2.02733
UR,ru,juxtaposer,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\UR\ur_rus_list1_FRcorp73.wav,1.38,1.96394
UR,ru,louche,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\UR\ur_rus_list1_FRcorp17.wav,1.25816,1.51257
UR,ru,louche,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\UR\ur_rus_list1_FRcorp27.wav,1.17727,1.42689
UR,ru,louche,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\UR\ur_rus_list1_FRcorp40.wav,1.32382,1.63982
UR,ru,louche,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\UR\ur_rus_list1_FRcorp62.wav,1.22587,1.51
UR,ru,louche,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\UR\ur_rus_list1_FRcorp65.wav,1.3136,1.57244
UR,ru,louche,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\UR\ur_rus_list1_FRcorp7.wav,1.28396,1.63
UR,ru,pas ceux,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\UR\ur_rus_list1_FRcorp11.wav,1.75,2.1725
UR,ru,pas ceux,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\UR\ur_rus_list1_FRcorp19.wav,1.25111,1.61
UR,ru,pas ceux,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\UR\ur_rus_list1_FRcorp25.wav,1.35449,1.71943
UR,ru,pas ceux,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\UR\ur_rus_list1_FRcorp39.wav,1.26,1.68818
UR,ru,pas ceux,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\UR\ur_rus_list1_FRcorp56.wav,1.20579,1.5186
UR,ru,pas ceux,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\UR\ur_rus_list1_FRcorp74.wav,1.2354,1.60978
UR,ru,pour gabriel,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\UR\ur_rus_list1_FRcorp22.wav,1.25,1.9567
UR,ru,pour gabriel,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\UR\ur_rus_list1_FRcorp33.wav,1.36,2.1037
UR,ru,pour gabriel,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\UR\ur_rus_list1_FRcorp48.wav,1.36912,2.17
UR,ru,pour gabriel,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\UR\ur_rus_list1_FRcorp6.wav,1.25357,2.12763
UR,ru,pour gabriel,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\UR\ur_rus_list1_FRcorp60.wav,1.13,1.82982
UR,ru,pour gabriel,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\UR\ur_rus_list1_FRcorp75.wav,1.13,1.79
UR,ru,sérieux,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\UR\ur_rus_list1_FRcorp2.wav,0.86932,1.33392
UR,ru,sérieux,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\UR\ur_rus_list1_FRcorp23.wav,1.19,1.56326
UR,ru,sérieux,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\UR\ur_rus_list1_FRcorp31.wav,1.07,1.49168
UR,ru,sérieux,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\UR\ur_rus_list1_FRcorp38.wav,1.33,1.76
UR,ru,sérieux,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\UR\ur_rus_list1_FRcorp51.wav,1.0786,1.49894
UR,ru,sérieux,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\UR\ur_rus_list1_FRcorp69.wav,1.18425,1.64
UR,ru,tsarine,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\UR\ur_rus_list1_FRcorp13.wav,1.35584,1.87224
UR,ru,tsarine,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\UR\ur_rus_list1_FRcorp15.wav,1.36,1.86726
UR,ru,tsarine,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\UR\ur_rus_list1_FRcorp32.wav,1.15422,1.62777
UR,ru,tsarine,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\UR\ur_rus_list1_FRcorp50.wav,1.1616,1.61501
UR,ru,tsarine,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\UR\ur_rus_list1_FRcorp57.wav,1.27332,1.75345
UR,ru,tsarine,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\UR\ur_rus_list1_FRcorp78.wav,1.27429,1.75576
UR,ru,tulle,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\UR\ur_rus_list1_FRcorp16.wav,1.75,2.03
UR,ru,tulle,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\UR\ur_rus_list1_FRcorp34.wav,1.26,1.62188
UR,ru,tulle,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\UR\ur_rus_list1_FRcorp44.wav,1.2016,1.50821
UR,ru,tulle,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\UR\ur_rus_list1_FRcorp53.wav,1.32,1.62277
UR,ru,tulle,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\UR\ur_rus_list1_FRcorp77.wav,1.42,1.678
UR,ru,tulle,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\UR\ur_rus_list1_FRcorp9.wav,1.52,1.8
UV,ru,cache cache,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\UV\uv_rus_list1_FRcorp14.wav,1.45,2.27679
UV,ru,cache cache,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\UV\uv_rus_list1_FRcorp26.wav,1.7,2.4
UV,ru,cache cache,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\UV\uv_rus_list1_FRcorp3.wav,2.08,2.94877
UV,ru,cache cache,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\UV\uv_rus_list1_FRcorp41.wav,1.77694,2.60975
UV,ru,cache cache,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\UV\uv_rus_list1_FRcorp58.wav,1.47846,2.13086
UV,ru,cache cache,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\UV\uv_rus_list1_FRcorp67.wav,1.30718,2.05
UV,ru,divan,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\UV\uv_rus_list1_FRcorp20.wav,1.15,1.68564
UV,ru,divan,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\UV\uv_rus_list1_FRcorp29.wav,1.41,1.83782
UV,ru,divan,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\UV\uv_rus_list1_FRcorp45.wav,1.83487,2.28275
UV,ru,divan,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\UV\uv_rus_list1_FRcorp5.wav,2.04,2.52599
UV,ru,divan,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\UV\uv_rus_list1_FRcorp52.wav,1.72,2.13723
UV,ru,divan,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\UV\uv_rus_list1_FRcorp68.wav,1.28,1.71241
UV,ru,garage,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\UV\uv_rus_list1_FRcorp12.wav,1.2909,1.81
UV,ru,garage,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\UV\uv_rus_list1_FRcorp35.wav,1.15103,1.67
UV,ru,garage,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\UV\uv_rus_list1_FRcorp47.wav,1.51,2.0
UV,ru,garage,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\UV\uv_rus_list1_FRcorp55.wav,1.23161,1.78
UV,ru,garage,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\UV\uv_rus_list1_FRcorp66.wav,1.45,1.99
UV,ru,garage,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\UV\uv_rus_list1_FRcorp71.wav,1.3191,1.82917
UV,ru,hier,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\UV\uv_rus_list1_FRcorp21.wav,1.43,1.92038
UV,ru,hier,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\UV\uv_rus_list1_FRcorp30.wav,1.39953,1.83
UV,ru,hier,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\UV\uv_rus_list1_FRcorp4.wav,1.83,2.47532
UV,ru,hier,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\UV\uv_rus_list1_FRcorp43.wav,1.86051,2.22627
UV,ru,hier,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\UV\uv_rus_list1_FRcorp63.wav,1.2775,1.77384
UV,ru,hier,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\UV\uv_rus_list1_FRcorp76.wav,1.65644,2.05193
UV,ru,j'en chie,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\UV\uv_rus_list1_FRcorp1.wav,1.41,1.87839
UV,ru,j'en chie,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\UV\uv_rus_list1_FRcorp18.wav,1.39,2.18027
UV,ru,j'en chie,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\UV\uv_rus_list1_FRcorp28.wav,1.59,2.24648
UV,ru,j'en chie,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\UV\uv_rus_list1_FRcorp49.wav,1.91,2.47411
UV,ru,j'en chie,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\UV\uv_rus_list1_FRcorp54.wav,1.38,1.94999
UV,ru,j'en chie,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\UV\uv_rus_list1_FRcorp72.wav,1.32835,1.87
UV,ru,juxtaposer,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\UV\uv_rus_list1_FRcorp10.wav,2.01,4.92798
UV,ru,juxtaposer,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\UV\uv_rus_list1_FRcorp36.wav,1.9,3.30112
UV,ru,juxtaposer,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\UV\uv_rus_list1_FRcorp46.wav,1.66276,2.79
UV,ru,juxtaposer,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\UV\uv_rus_list1_FRcorp61.wav,1.3507,2.53
UV,ru,juxtaposer,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\UV\uv_rus_list1_FRcorp70.wav,1.68,2.76952
UV,ru,juxtaposer,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\UV\uv_rus_list1_FRcorp73.wav,1.53163,3.24315
UV,ru,louche,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\UV\uv_rus_list1_FRcorp17.wav,1.31561,1.7
UV,ru,louche,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\UV\uv_rus_list1_FRcorp27.wav,1.90242,2.32
UV,ru,louche,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\UV\uv_rus_list1_FRcorp40.wav,1.39171,1.77091
UV,ru,louche,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\UV\uv_rus_list1_FRcorp62.wav,1.52762,1.87
UV,ru,louche,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\UV\uv_rus_list1_FRcorp65.wav,1.30398,1.63
UV,ru,louche,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\UV\uv_rus_list1_FRcorp7.wav,2.44584,2.81364
UV,ru,pas ceux,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\UV\uv_rus_list1_FRcorp11.wav,1.67958,2.41089
UV,ru,pas ceux,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\UV\uv_rus_list1_FRcorp19.wav,1.41,2.01606
UV,ru,pas ceux,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\UV\uv_rus_list1_FRcorp25.wav,1.74,2.32714
UV,ru,pas ceux,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\UV\uv_rus_list1_FRcorp39.wav,1.61,2.16642
UV,ru,pas ceux,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\UV\uv_rus_list1_FRcorp56.wav,1.34,1.88367
UV,ru,pas ceux,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\UV\uv_rus_list1_FRcorp74.wav,1.33,1.93558
UV,ru,pour gabriel,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\UV\uv_rus_list1_FRcorp22.wav,1.27,2.31382
UV,ru,pour gabriel,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\UV\uv_rus_list1_FRcorp33.wav,2.10885,3.17
UV,ru,pour gabriel,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\UV\uv_rus_list1_FRcorp48.wav,1.7,2.57298
UV,ru,pour gabriel,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\UV\uv_rus_list1_FRcorp6.wav,2.62007,3.79875
UV,ru,pour gabriel,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\UV\uv_rus_list1_FRcorp60.wav,1.3,2.08
UV,ru,pour gabriel,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\UV\uv_rus_list1_FRcorp75.wav,1.3101,2.23
UV,ru,sérieux,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\UV\uv_rus_list1_FRcorp2.wav,1.23,1.77477
UV,ru,sérieux,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\UV\uv_rus_list1_FRcorp23.wav,1.3,1.97
UV,ru,sérieux,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\UV\uv_rus_list1_FRcorp31.wav,1.58,2.17
UV,ru,sérieux,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\UV\uv_rus_list1_FRcorp38.wav,1.74528,2.41317
UV,ru,sérieux,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\UV\uv_rus_list1_FRcorp51.wav,1.59,2.12502
UV,ru,sérieux,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\UV\uv_rus_list1_FRcorp69.wav,1.29,2.17
UV,ru,tsarine,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\UV\uv_rus_list1_FRcorp13.wav,1.86336,2.53147
UV,ru,tsarine,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\UV\uv_rus_list1_FRcorp15.wav,1.4421,2.06
UV,ru,tsarine,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\UV\uv_rus_list1_FRcorp32.wav,1.38,1.95359
UV,ru,tsarine,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\UV\uv_rus_list1_FRcorp50.wav,1.51208,2.10673
UV,ru,tsarine,ru-fr_interference\2\wav_et_textgrids\FRcorp_textgrids_only\UV\uv_rus_list1_FRcorp57.wav,1.16143,1.69
